,Comment,id,date,Pos,Neg,Neu
164,"Great video, however, the Tesla model Y is not a premium SUV The quality is rubbish when compaired to actual premium brands (such as MB, bmw, Audi).","
 @topias7849
 ",9 months ago,0.146,0.0,0.854
165,"Don’t like the look of glc, very boring. The coupe is ok but I’d rather go for the x4.","
 @AS-pug
 ",9 months ago,0.158,0.085,0.757
166,Mercedes!¡!¡,"
 @nastystew6942
 ",9 months ago,0.0,0.0,1.0
167,We want rory back please,"
 @sir_quincy_alot788
 ",9 months ago,0.545,0.0,0.455
168,We want Rory,"
 @francoisbalavoine1316
 ",9 months ago,0.394,0.0,0.606
169,Aybo lona ,"
 @minenhlemkhize6983
 ",9 months ago,0.0,0.0,1.0
170,Girl good but we want Rori back,"
 @ikemgoduka9962
 ",9 months ago,0.405,0.0,0.595
171,"New Mercedes cars are so bland now imo, don't get me wrong they're great cars but fkn hell all their cars are the same","
 @Digitalstar3
 ",9 months ago,0.136,0.202,0.662
172,She’s great fucc the haters,"
 @iPhone3GSCase
 ",9 months ago,0.398,0.311,0.291
173,Hey did Rory get a haircut??,"
 @matthewwitter3656
 ",9 months ago,0.0,0.0,1.0
174,No rear climate control at this point....,"
 @alanwayte432
 ",9 months ago,0.0,0.268,0.732
175,More like and advertisement than a review.,"
 @aravindpadmauday4898
 ",9 months ago,0.358,0.0,0.642
176,WE WANT RORY REED!!!!!!!,"
 @efath-bz8hv
 ",9 months ago,0.451,0.0,0.549
177,"Are you sure? Because GLC just killed a major stakeholder in Tata industries, because the airbags didn't open.","
 @paramshah6376
 ",9 months ago,0.106,0.206,0.688
178,Nice,"
 @lexus8405
 ",9 months ago,1.0,0.0,0.0
179,"wait, alex is 191 cm..?","
 @fist003
 ",9 months ago,0.0,0.0,1.0
180,Not a fan of the presenter - we want the good + the bad.,"
 @christianolsen9781
 ",9 months ago,0.252,0.328,0.42
181,Don't know the new glc or the new rx......,"
 @sid3924
 ",9 months ago,0.0,0.0,1.0
182,Well done my dear lady…I respectfully suggest you minimise “really” in your vocab…great review tho,"
 @ronaldanane5451
 ",9 months ago (edited),0.381,0.0,0.619
183,Is it just me or when you hear a women talking about a car it just does not hit the same. Auto trader L,"
 @samadmomand123
 ",9 months ago,0.0,0.0,1.0
184,Who drives left and right which ladies art driving her team from USA got cos capegemini,"
 @neerajprasad772
 ",9 months ago,0.0,0.0,1.0
185,No Rory???? AUTOTRADER FALLING OFF!! WE DONT WAN,"
 @777VIV
 ",9 months ago (edited),0.0,0.503,0.497
186,"""Driving screen"" .''''","
 @carsandmjolo
 ",9 months ago,0.0,0.0,1.0
187,"This is not good, why would you use Rory's picture as a click bait","
 @mielzwilliams7405
 ",9 months ago,0.0,0.167,0.833
188,Has Rory left?,"
 @JRollKingzofvocals
 ",9 months ago,0.0,0.0,1.0
189,"Review is not good, Rory is the best.","
 @muhammadsaidh3286
 ",9 months ago,0.333,0.191,0.476
190,Yes please,"
 @inagodavia9590
 ",9 months ago,1.0,0.0,0.0
191,282 mpg ?,"
 @gauravn8477
 ",6 months ago,0.0,0.0,1.0
192,️️️,"
 @shanfarooq2872
 ",9 months ago,0.0,0.0,1.0
193,Where is Rory...?,"
 @gideontladi
 ",9 months ago,0.0,0.0,1.0
194,Where is the real host?,"
 @jorgerangel2390
 ",9 months ago,0.0,0.0,1.0
195,If they want to sell great again I think this curvy played out look on the exterior needs to be updated. It's not great looking,"
 @RellupNorth
 ",9 months ago,0.373,0.0,0.627
196,Where's Rory?,"
 @TheSamugz08
 ",9 months ago,0.0,0.0,1.0
197,It was never the best,"
 @noname-JS
 ",9 months ago,0.0,0.457,0.543
198,Where is Rory?,"
 @ibrahimsahabo2633
 ",9 months ago,0.0,0.0,1.0
199,WHY FIX IT IF IT ISNT BROKEN. WE WANT RORY REVIEWS I FEEL A UNSUBSCRIBE COMING ON,"
 @nigelsreactons
 ",9 months ago,0.152,0.073,0.775
200,Tesla looks so lame inside and out compare to GLC. And this 220d version will reamain to have best resale value as second hand car.,"
 @zuti071
 ",9 months ago,0.285,0.105,0.61
201,We want Rory!,"
 @alfonsahlstrom7481
 ",9 months ago,0.443,0.0,0.557
202,Who the F is she now? What did you do to my boy?,"
 @thefilozof01
 ",9 months ago,0.0,0.0,1.0
203,"Waist of 8 minutes, let me gies this is a male dominanted industry, that's  why she's doing this...","
 @morpheus6394
 ",7 months ago (edited),0.0,0.0,1.0
204,"This woman is better looking than Meghan Markle, fact","
 @Skymonkey400
 ",9 months ago,0.266,0.0,0.734
205,This feels more scripted,"
 @harviepugh5495
 ",9 months ago,0.0,0.0,1.0
206,the only bad thing  about German cars they not reliable,"
 @sharmzhenry24
 ",9 months ago,0.0,0.28,0.72
207,Girl were's my nigga Rory...what've you done with him???,"
 @NnaemekaAmamasi
 ",9 months ago (edited),0.0,0.0,1.0
208,"dont want to be that person but i do not watch the videos that she presents, sorry, i was that person.","
 @rizlah01
 ",9 months ago,0.0,0.131,0.869
209,only for cottonheads,"
 @deankamaruddin8211
 ",9 months ago,0.0,0.0,1.0
210,ehhhh where bro at lol,"
 @Gigga101
 ",9 months ago,0.412,0.0,0.588
211,"Call me crazy but those round air vents are horrible, and those front headlights..no thanks","
 @MG-ce3dx
 ",9 months ago,0.173,0.289,0.538
212,Get rory back,"
 @surfalcatraz9770
 ",9 months ago,0.0,0.0,1.0
213,Worst quality overpriced car.... Tata punch is lot safest car than this,"
 @ramchandramahamuni5932
 ",9 months ago,0.161,0.244,0.595
214,Battered,"
 @thepalace2446
 ",9 months ago,0.0,0.0,1.0
215,Really?,"
 @iutb
 ",9 months ago,0.0,0.0,1.0
216,Informative. But not entertaining.,"
 @markpaweena781
 ",9 months ago,0.0,0.509,0.491
217,"Rory isn’t perfect ,,, sits on car panels and shuts interiors far to hard ,, little respect for cars","
 @alisonsmith3817
 ",9 months ago,0.272,0.059,0.669
218,Why is a woman doing a man’s job eh,"
 @hussul7661
 ",9 months ago,0.0,0.0,1.0
219,"Just a boring design. Kia, Citoren way ahead in style. Yes premium SUV it is, no doubt its good but, its just boring design.","
 @Krsnakp
 ",7 months ago (edited),0.125,0.348,0.527
220,Nah,"
 @elkay589
 ",9 months ago,0.0,1.0,0.0
221,Rory. Where are you????,"
 @wakminostroba29
 ",9 months ago,0.0,0.0,1.0
222,this car is just OVERpriced fake,"
 @alexioannidi7503
 ",9 months ago,0.0,0.383,0.617
223,"Hah... Tesla is a shit with a high price - that is not premium - Merc is premium! 
However - longer and lower... why the hell to choose this one instead of C-class wagon?!!!","
 @BenzinioB
 ",9 months ago,0.0,0.258,0.742
224,Would never get a new gen Mercedes again - garbage,"
 @midget1993
 ",9 months ago,0.0,0.0,1.0
225,"Yawnnnnn the reviewer is robotic and has no pizzazz. Can you also really ditch the 'really'. Literally every sentence is peppered with really, feels so fake!","
 @gforce23
 ",6 months ago,0.042,0.219,0.739
226,nooo where's Rory,"
 @kingaryanyt
 ",9 months ago,0.0,0.0,1.0
227,Where’s Rory?,"
 @hridayverma7253
 ",9 months ago,0.0,0.0,1.0
228,Where's Rory tho,"
 @cameronblackburn413
 ",9 months ago,0.0,0.0,1.0
229,"The best in what ? Mercedes SUV never been good and very far away from the best. Except G class but that’s another story.
Success for Mercedes will be catch up with Audi and specialty BMW in terms of driving abilities.","
 @pevvex4452
 ",9 months ago,0.263,0.035,0.702
230,"Another boring SUV for posh people 
Off road","
 @rasherbasher8203
 ",9 months ago,0.0,0.247,0.753
231,Whre is rory??,"
 @fahmiromli2416
 ",9 months ago,0.0,0.0,1.0
232,"Definitely not a car review - just a presentation which has no depth to the conclusion.
5 submenus to find the correct seat high when you can have just one button at the side of the seat?
And is this a positive thing???","
 @tassos2011
 ",9 months ago,0.175,0.049,0.776
233,Looks shit. People want new and innovative. It won't do any damage to tesla sales. Alloys look crap. Cheap looking interior. Sad to see this from mercedes.,"
 @momurda6
 ",9 months ago,0.184,0.25,0.566
234,I’m going to dislike every video which is not affordable,"
 @firefox4622
 ",9 months ago,0.0,0.224,0.776
